Data;Loja;Região;Produto;Ação Merchandising;Investimento R$;Qtd Vendida SellOut;Faturamento R$;Houve Ruptura Auditoria;Share Nossa Marca;Share Concorrente A;Share Concorrente B
28/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;47;1175;0;0,48;0,31;0,21
28/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;91;2002;0;0,46;0,22;0,32
28/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;122;3660;0;0,32;0,29;0,39
29/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Display Checkout;300;95;2375;0;0,32;0,44;0,24
29/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;0;0;1;0;0,49;0,51
29/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;15;450;0;0,51;0,34;0,15
29/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;64;1600;0;0,49;0,15;0,36
29/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;47;1034;0;0,4;0,17;0,43
29/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;25;750;0;0,53;0,21;0,26
29/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,57;0,43
29/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;100;2200;0;0,51;0,16;0,33
29/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ilha Principal;750;115;3450;0;0,3;0,39;0,31
29/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;58;1450;0;0,49;0,22;0,29
29/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;9;198;0;0,54;0,28;0,18
29/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ilha Principal;750;74;2220;0;0,41;0,18;0,41
29/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;41;1025;0;0,49;0,26;0,25
29/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;7;154;0;0,46;0,1;0,44
29/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;103;3090;0;0,51;0,26;0,23
30/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Display Checkout;300;91;2275;0;0,53;0,29;0,18
30/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;48;1056;0;0,44;0,39;0,17
30/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;31;930;0;0,35;0,3;0,35
30/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;16;400;0;0,46;0,3;0,24
30/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;110;2420;0;0,49;0,35;0,16
30/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;121;3630;0;0,37;0,16;0,47
30/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;22;550;0;0,43;0,4;0,17
30/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;95;2090;0;0,53;0,11;0,36
30/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;64;1920;0;0,49;0,12;0,39
30/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ilha Principal;750;31;775;0;0,32;0,39;0,29
30/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;23;506;0;0,43;0,27;0,3
30/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;39;1170;0;0,53;0,28;0,19
30/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ilha Principal;750;92;2300;0;0,38;0,24;0,38
30/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;27;594;0;0,55;0,21;0,24
30/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;86;2580;0;0,32;0,21;0,47
31/05/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,4;0,6
31/05/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;93;2046;0;0,46;0,31;0,23
31/05/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;23;690;0;0,54;0,3;0,16
31/05/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;79;1975;0;0,47;0,21;0,32
31/05/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;46;1012;0;0,53;0,11;0,36
31/05/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;119;3570;0;0,48;0,31;0,21
31/05/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,46;0,54
31/05/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;5;110;0;0,5;0,12;0,38
31/05/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;32;960;0;0,46;0,37;0,17
31/05/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;61;1525;0;0,54;0,29;0,17
31/05/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;84;1848;0;0,4;0,22;0,38
31/05/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;104;3120;0;0,47;0,1;0,43
31/05/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;91;2275;0;0,37;0,36;0,27
31/05/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ilha Principal;750;52;1144;0;0,35;0,31;0,34
31/05/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;72;2160;0;0,49;0,29;0,22
01/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;116;2900;0;0,39;0,41;0,2
01/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;104;2288;0;0,37;0,16;0,47
01/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;26;780;0;0,32;0,41;0,27
01/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;20;500;0;0,54;0,23;0,23
01/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ilha Principal;750;50;1100;0;0,4;0,25;0,35
01/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;0;0;1;0;0,47;0,53
01/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,53;0,47
01/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;37;814;0;0,53;0,12;0,35
01/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;38;1140;0;0,37;0,42;0,21
01/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;0;0;1;0;0,46;0,54
01/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;111;2442;0;0,45;0,25;0,3
01/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;125;3750;0;0,47;0,31;0,22
01/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;117;2925;0;0,36;0,1;0,54
01/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;44;968;0;0,45;0,12;0,43
01/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;16;480;0;0,31;0,1;0,59
02/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;19;475;0;0,41;0,14;0,45
02/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;34;748;0;0,47;0,2;0,33
02/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;98;2940;0;0,38;0,34;0,28
02/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,6;0,4
02/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,57;0,43
02/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ponta de Gôndola;500;123;3690;0;0,45;0,15;0,4
02/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;88;2200;0;0,54;0,31;0,15
02/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;34;748;0;0,42;0,22;0,36
02/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;33;990;0;0,39;0,3;0,31
02/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;0;0;1;0;0,57;0,43
02/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Faixa de Gôndola;150;124;2728;0;0,47;0,19;0,34
02/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;31;930;0;0,42;0,35;0,23
02/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;38;950;0;0,48;0,21;0,31
02/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;110;2420;0;0,38;0,16;0,46
02/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;35;1050;0;0,38;0,41;0,21
03/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Display Checkout;300;71;1775;0;0,52;0,27;0,21
03/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;15;330;0;0,46;0,22;0,32
03/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;124;3720;0;0,37;0,16;0,47
03/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;0;0;1;0;0,4;0,6
03/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;45;990;0;0,37;0,3;0,33
03/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;127;3810;0;0,54;0,24;0,22
03/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,44;0,56
03/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;123;2706;0;0,32;0,45;0,23
03/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;104;3120;0;0,46;0,23;0,31
03/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;53;1325;0;0,49;0,35;0,16
03/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;9;198;0;0,42;0,26;0,32
03/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;126;3780;0;0,51;0,32;0,17
03/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;69;1725;0;0,45;0,17;0,38
03/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;100;2200;0;0,52;0,28;0,2
03/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,6;0,4
04/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;18;450;0;0,55;0,16;0,29
04/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ilha Principal;750;17;374;0;0,36;0,42;0,22
04/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;38;1140;0;0,42;0,11;0,47
04/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;22;550;0;0,32;0,14;0,54
04/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;36;792;0;0,39;0,38;0,23
04/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;14;420;0;0,37;0,2;0,43
04/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;37;925;0;0,45;0,38;0,17
04/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;100;2200;0;0,39;0,28;0,33
04/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;21;630;0;0,44;0,18;0,38
04/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;80;2000;0;0,34;0,14;0,52
04/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;44;968;0;0,3;0,49;0,21
04/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;47;1410;0;0,32;0,41;0,27
04/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;116;2900;0;0,46;0,22;0,32
04/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ilha Principal;750;114;2508;0;0,33;0,28;0,39
04/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,54;0,46
05/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ponta de Gôndola;500;91;2275;0;0,42;0,38;0,2
05/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;92;2024;0;0,52;0,31;0,17
05/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,5;0,5
05/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ilha Principal;750;62;1550;0;0,31;0,4;0,29
05/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;30;660;0;0,41;0,14;0,45
05/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;96;2880;0;0,42;0,22;0,36
05/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;19;475;0;0,39;0,26;0,35
05/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;129;2838;0;0,36;0,27;0,37
05/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;29;870;0;0,49;0,21;0,3
05/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;43;1075;0;0,43;0,17;0,4
05/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;39;858;0;0,51;0,31;0,18
05/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ilha Principal;750;32;960;0;0,31;0,3;0,39
05/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;25;625;0;0,53;0,26;0,21
05/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;47;1034;0;0,34;0,21;0,45
05/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;55;1650;0;0,48;0,27;0,25
06/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;27;675;0;0,51;0,27;0,22
06/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,6;0,4
06/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;24;720;0;0,44;0,13;0,43
06/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;33;825;0;0,37;0,11;0,52
06/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;64;1408;0;0,35;0,19;0,46
06/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;41;1230;0;0,46;0,23;0,31
06/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;22;550;0;0,4;0,11;0,49
06/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;109;2398;0;0,42;0,2;0,38
06/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;0;0;1;0;0,43;0,57
06/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,4;0,6
06/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;48;1056;0;0,4;0,4;0,2
06/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;36;1080;0;0,35;0,18;0,47
06/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;30;750;0;0,47;0,36;0,17
06/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;41;902;0;0,4;0,2;0,4
06/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;56;1680;0;0,49;0,28;0,23
07/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;105;2625;0;0,46;0,33;0,21
07/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;72;1584;0;0,39;0,4;0,21
07/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;29;870;0;0,48;0,14;0,38
07/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;27;675;0;0,43;0,1;0,47
07/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;80;1760;0;0,51;0,29;0,2
07/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;116;3480;0;0,51;0,32;0,17
07/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;10;250;0;0,32;0,37;0,31
07/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;109;2398;0;0,53;0,17;0,3
07/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;25;750;0;0,35;0,24;0,41
07/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;12;300;0;0,36;0,35;0,29
07/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;63;1386;0;0,36;0,25;0,39
07/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;0;0;1;0;0,41;0,59
07/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;25;625;0;0,37;0,31;0,32
07/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;97;2134;0;0,34;0,38;0,28
07/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;98;2940;0;0,37;0,24;0,39
08/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,49;0,51
08/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,57;0,43
08/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;45;1350;0;0,42;0,28;0,3
08/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;44;1100;0;0,42;0,2;0,38
08/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;44;968;0;0,33;0,33;0,34
08/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,59;0,41
08/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;42;1050;0;0,41;0,21;0,38
08/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Display Checkout;300;35;770;0;0,39;0,4;0,21
08/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;17;510;0;0,45;0,28;0,27
08/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;129;3225;0;0,49;0,3;0,21
08/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;45;990;0;0,39;0,11;0,5
08/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;25;750;0;0,52;0,31;0,17
08/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;22;550;0;0,42;0,39;0,19
08/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;28;616;0;0,41;0,3;0,29
08/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;0;0;1;0;0,52;0,48
09/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Display Checkout;300;89;2225;0;0,34;0,2;0,46
09/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;61;1342;0;0,52;0,23;0,25
09/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;8;240;0;0,53;0,29;0,18
09/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;19;475;0;0,46;0,25;0,29
09/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;88;1936;0;0,38;0,36;0,26
09/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;47;1410;0;0,51;0,19;0,3
09/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;0;0;1;0;0,6;0,4
09/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,53;0,47
09/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;30;900;0;0,41;0,21;0,38
09/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,57;0,43
09/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;31;682;0;0,36;0,31;0,33
09/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;26;780;0;0,48;0,35;0,17
09/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,56;0,44
09/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;43;946;0;0,45;0,15;0,4
09/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;115;3450;0;0,54;0,3;0,16
10/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;125;3125;0;0,34;0,14;0,52
10/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;61;1342;0;0,51;0,27;0,22
10/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;104;3120;0;0,37;0,12;0,51
10/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;33;825;0;0,49;0,16;0,35
10/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;127;2794;0;0,51;0,1;0,39
10/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;30;900;0;0,34;0,11;0,55
10/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;7;175;0;0,45;0,15;0,4
10/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;118;2596;0;0,45;0,33;0,22
10/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ilha Principal;750;119;3570;0;0,38;0,37;0,25
10/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;69;1725;0;0,46;0,12;0,42
10/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;63;1386;0;0,38;0,25;0,37
10/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;13;390;0;0,44;0,32;0,24
10/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;10;250;0;0,55;0,12;0,33
10/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;113;2486;0;0,45;0,12;0,43
10/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;25;750;0;0,44;0,35;0,21
11/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Display Checkout;300;116;2900;0;0,41;0,2;0,39
11/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;51;1122;0;0,5;0,31;0,19
11/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;87;2610;0;0,53;0,19;0,28
11/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,46;0,54
11/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ilha Principal;750;33;726;0;0,44;0,27;0,29
11/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;31;930;0;0,48;0,11;0,41
11/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;54;1350;0;0,54;0,12;0,34
11/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;23;506;0;0,43;0,26;0,31
11/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;46;1380;0;0,46;0,34;0,2
11/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;35;875;0;0,37;0,25;0,38
11/06/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;0;0;1;0;0,46;0,54
11/06/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ilha Principal;750;22;660;0;0,42;0,27;0,31
11/06/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;95;2375;0;0,38;0,18;0,44
11/06/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;8;176;0;0,46;0,21;0,33
11/06/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;73;2190;0;0,38;0,16;0,46
12/06/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;12;300;0;0,35;0,17;0,48
12/06/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,48;0,52
12/06/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;92;2760;0;0,31;0,22;0,47
12/06/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,45;0,55
12/06/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;32;704;0;0,43;0,38;0,19
12/06/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;29;870;0;0,42;0,1;0,48
12/06/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;98;2450;0;0,54;0,25;0,21
12/06/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;16;352;0;0,43;0,27;0,3
12/06/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;9;270;0;0,47;0,33;0,2
12/06/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,54;0,46
